EPOCHS,OPTIM,RESIDUAL,AUGMENTED,DROPOUT,BATCH_NORM,ACC_TRAIN,ACC_TEST,TEST_F1,ERROR_TRAIN,ERROR_TEST
1,"ADAM,0.0008,WD=0",False,False,False,True,44.826000928878784,57.92999863624573,0.5793,1.5280629396438599,1.1708922386169434
2,"ADAM,0.0008,WD=0",False,False,False,True,61.58999800682068,63.78999948501587,0.6379,1.0752471685409546,1.012756109237671
3,"ADAM,0.0008,WD=0",False,False,False,True,67.83599853515625,67.25999712944031,0.6726,0.9137424230575562,0.9249851703643799
4,"ADAM,0.0008,WD=0",False,False,False,True,71.59000039100647,69.31999921798706,0.6932,0.8035191297531128,0.8953341841697693
5,"ADAM,0.0008,WD=0",False,False,False,True,74.91400241851807,71.28000259399414,0.7128,0.7093650102615356,0.830617368221283
6,"ADAM,0.0008,WD=0",False,False,False,True,78.11400294303894,72.15999960899353,0.7216,0.6236811280250549,0.8055256605148315
7,"ADAM,0.0008,WD=0",False,False,False,True,81.20399713516235,71.89000248908997,0.7189000000000001,0.5387203693389893,0.8845438957214355
8,"ADAM,0.0008,WD=0",False,False,False,True,84.03599858283997,71.68999910354614,0.7169,0.45782002806663513,0.8826999068260193
9,"ADAM,0.0008,WD=0",False,False,False,True,86.77600026130676,72.14999794960022,0.7215,0.37954241037368774,0.9259265065193176
10,"ADAM,0.0008,WD=0",False,False,False,True,89.39399719238281,72.31000065803528,0.7231,0.30508172512054443,1.0142643451690674
11,"ADAM,0.0008,WD=0",False,False,False,True,91.71599745750427,71.11999988555908,0.7112,0.23959608376026154,1.161759376525879
12,"ADAM,0.0008,WD=0",False,False,False,True,93.60799789428711,71.42000198364258,0.7142,0.18516553938388824,1.2582595348358154
13,"ADAM,0.0008,WD=0",False,False,False,True,95.13599872589111,72.14000225067139,0.7214,0.13988523185253143,1.3824294805526733
14,"ADAM,0.0008,WD=0",False,False,False,True,95.90399861335754,71.72999978065491,0.7173,0.11792267113924026,1.513173222541809
15,"ADAM,0.0008,WD=0",False,False,False,True,96.48600220680237,71.82000279426575,0.7182,0.10179701447486877,1.5693504810333252
1,"ADAM,0.0008,WD=0",False,False,False,False,36.48400008678436,50.13999938964844,0.5014,1.7182857990264893,1.3639172315597534
2,"ADAM,0.0008,WD=0",False,False,False,False,55.11599779129028,58.069998025894165,0.5807,1.2404953241348267,1.1871110200881958
3,"ADAM,0.0008,WD=0",False,False,False,False,60.79400181770325,60.909998416900635,0.6091,1.0974310636520386,1.088327169418335
4,"ADAM,0.0008,WD=0",False,False,False,False,64.48000073432922,64.52999711036682,0.6453,0.9936460256576538,0.9954192638397217
5,"ADAM,0.0008,WD=0",False,False,False,False,67.36199855804443,65.77000021934509,0.6577,0.9134936332702637,0.9711399078369141
6,"ADAM,0.0008,WD=0",False,False,False,False,69.74800229072571,67.22999811172485,0.6723,0.8505290150642395,0.9135698676109314
7,"ADAM,0.0008,WD=0",False,False,False,False,72.58800268173218,68.54000091552734,0.6854,0.7781009674072266,0.8964431881904602
8,"ADAM,0.0008,WD=0",False,False,False,False,75.04600286483765,69.70999836921692,0.6971,0.7106495499610901,0.866363525390625
9,"ADAM,0.0008,WD=0",False,False,False,False,77.60199904441833,69.87000107765198,0.6987,0.6388358473777771,0.8875666856765747
10,"ADAM,0.0008,WD=0",False,False,False,False,79.86999750137329,70.49999833106995,0.705,0.5740641951560974,0.888278067111969
11,"ADAM,0.0008,WD=0",False,False,False,False,82.22799897193909,70.75999975204468,0.7076,0.5092071890830994,0.9118218421936035
12,"ADAM,0.0008,WD=0",False,False,False,False,84.26399827003479,70.7099974155426,0.7071,0.4519926905632019,0.9554126858711243
13,"ADAM,0.0008,WD=0",False,False,False,False,86.06600165367126,70.3000009059906,0.703,0.40015456080436707,0.998068630695343
14,"ADAM,0.0008,WD=0",False,False,False,False,88.08799982070923,70.16000151634216,0.7016,0.34281790256500244,1.1026901006698608
15,"ADAM,0.0008,WD=0",False,False,False,False,90.12399911880493,70.44000029563904,0.7044,0.2870343327522278,1.1553634405136108
1,"ADAM,0.0009,WD=0.0001",True,False,False,True,46.91799879074097,61.309999227523804,0.6131,1.484471321105957,1.1090580224990845
2,"ADAM,0.0009,WD=0.0001",True,False,False,True,64.5359992980957,68.37999820709229,0.6838,1.0066856145858765,0.9019094705581665
3,"ADAM,0.0009,WD=0.0001",True,False,False,True,70.3499972820282,69.80999708175659,0.6981,0.8442529439926147,0.8663789629936218
4,"ADAM,0.0009,WD=0.0001",True,False,False,True,74.74799752235413,72.08999991416931,0.7209,0.7206231951713562,0.8040865063667297
5,"ADAM,0.0009,WD=0.0001",True,False,False,True,77.85999774932861,72.57000207901001,0.7257,0.6306224465370178,0.7915982604026794
6,"ADAM,0.0009,WD=0.0001",True,False,False,True,81.41599893569946,76.010000705719,0.7601,0.5313486456871033,0.7200778722763062
7,"ADAM,0.0009,WD=0.0001",True,False,False,True,84.69600081443787,73.40999841690063,0.7341,0.4393160343170166,0.829416036605835
8,"ADAM,0.0009,WD=0.0001",True,False,False,True,87.52800226211548,74.98999834060669,0.7499000000000001,0.35851746797561646,0.7886801958084106
9,"ADAM,0.0009,WD=0.0001",True,False,False,True,90.13800024986267,76.96999907493591,0.7696999999999999,0.28384992480278015,0.7720116376876831
10,"ADAM,0.0009,WD=0.0001",True,False,False,True,92.27200150489807,76.49000287055969,0.7649000000000001,0.22337064146995544,0.8413013219833374
11,"ADAM,0.0009,WD=0.0001",True,False,False,True,93.83999705314636,76.63000226020813,0.7663,0.17770977318286896,0.8684167265892029
12,"ADAM,0.0009,WD=0.0001",True,False,False,True,95.36200165748596,75.30999779701233,0.7531000000000001,0.1384122669696808,0.9939619302749634
13,"ADAM,0.0009,WD=0.0001",True,False,False,True,96.2939977645874,75.80000162124634,0.7579999999999999,0.11217183619737625,1.0400699377059937
14,"ADAM,0.0009,WD=0.0001",True,False,False,True,96.38400077819824,73.91999959945679,0.7391999999999999,0.10682597756385803,1.1294691562652588
15,"ADAM,0.0009,WD=0.0001",True,False,False,True,96.96000218391418,75.59999823570251,0.756,0.09340844303369522,1.0709376335144043
1,"ADAM,0.0009,WD=0.0001",True,False,False,False,44.666001200675964,56.48000240325928,0.5648,1.529127836227417,1.2112984657287598
2,"ADAM,0.0009,WD=0.0001",True,False,False,False,59.233999252319336,61.169999837875366,0.6117,1.1428073644638062,1.1089003086090088
3,"ADAM,0.0009,WD=0.0001",True,False,False,False,64.14999961853027,63.81000280380249,0.6381,1.0073314905166626,1.0230506658554077
4,"ADAM,0.0009,WD=0.0001",True,False,False,False,68.44800114631653,67.330002784729,0.6733,0.8926424980163574,0.931337296962738
5,"ADAM,0.0009,WD=0.0001",True,False,False,False,71.56400084495544,69.63000297546387,0.6963,0.8042857646942139,0.8805392980575562
6,"ADAM,0.0009,WD=0.0001",True,False,False,False,74.40400123596191,69.55000162124634,0.6955,0.7269964218139648,0.8777415752410889
7,"ADAM,0.0009,WD=0.0001",True,False,False,False,77.18600034713745,70.4800009727478,0.7048,0.6490358114242554,0.8651806712150574
8,"ADAM,0.0009,WD=0.0001",True,False,False,False,79.71799969673157,72.53999710083008,0.7254,0.5792588591575623,0.8093411922454834
9,"ADAM,0.0009,WD=0.0001",True,False,False,False,82.06599950790405,70.95999717712402,0.7096,0.5144273042678833,0.8927246928215027
10,"ADAM,0.0009,WD=0.0001",True,False,False,False,84.30799841880798,72.13000059127808,0.7213000000000002,0.45502373576164246,0.8720920085906982
11,"ADAM,0.0009,WD=0.0001",True,False,False,False,86.53200268745422,71.78000211715698,0.7178,0.3905952274799347,0.9128085374832153
12,"ADAM,0.0009,WD=0.0001",True,False,False,False,88.66599798202515,71.82000279426575,0.7182,0.3312472403049469,0.959331214427948
13,"ADAM,0.0009,WD=0.0001",True,False,False,False,90.64000248908997,72.75999784469604,0.7276,0.2783404290676117,0.9676218628883362
14,"ADAM,0.0009,WD=0.0001",True,False,False,False,91.73799753189087,72.32999801635742,0.7233,0.2461957186460495,1.0243185758590698
15,"ADAM,0.0009,WD=0.0001",True,False,False,False,93.41400265693665,71.84000015258789,0.7184,0.1998206526041031,1.0995007753372192
1,"ADAM,0.0009,WD=0.0001",False,False,False,True,35.32400131225586,47.47999906539917,0.4748,1.7474310398101807,1.4298644065856934
2,"ADAM,0.0009,WD=0.0001",False,False,False,True,50.43399930000305,53.57999801635742,0.5358,1.3694576025009155,1.282568335533142
3,"ADAM,0.0009,WD=0.0001",False,False,False,True,55.5400013923645,54.1700005531311,0.5417,1.2467072010040283,1.2623353004455566
4,"ADAM,0.0009,WD=0.0001",False,False,False,True,58.26600193977356,58.789998292922974,0.5879,1.170255184173584,1.1529242992401123
5,"ADAM,0.0009,WD=0.0001",False,False,False,True,61.20200157165527,61.330002546310425,0.6133,1.0949591398239136,1.0959116220474243
6,"ADAM,0.0009,WD=0.0001",False,False,False,True,63.15600275993347,62.58000135421753,0.6258,1.0456981658935547,1.056413173675537
7,"ADAM,0.0009,WD=0.0001",False,False,False,True,64.8639976978302,60.329997539520264,0.6033,0.9971827864646912,1.106055498123169
8,"ADAM,0.0009,WD=0.0001",False,False,False,True,66.37799739837646,63.840001821517944,0.6384,0.9574547410011292,1.0263079404830933
9,"ADAM,0.0009,WD=0.0001",False,False,False,True,67.68199801445007,64.2799973487854,0.6428,0.9210729002952576,1.0094597339630127
10,"ADAM,0.0009,WD=0.0001",False,False,False,True,69.13800239562988,63.8700008392334,0.6387,0.8830710649490356,1.0220283269882202
11,"ADAM,0.0009,WD=0.0001",False,False,False,True,70.1479971408844,65.27000069618225,0.6527,0.8497069478034973,0.9948682188987732
12,"ADAM,0.0009,WD=0.0001",False,False,False,True,71.288001537323,65.72999954223633,0.6573,0.8236954212188721,0.986670732498169
13,"ADAM,0.0009,WD=0.0001",False,False,False,True,71.88400030136108,65.2899980545044,0.6529,0.7993460297584534,0.9972313046455383
14,"ADAM,0.0009,WD=0.0001",False,False,False,True,72.97999858856201,66.75999760627747,0.6676,0.7690191268920898,0.9649574160575867
15,"ADAM,0.0009,WD=0.0001",False,False,False,True,74.5360016822815,66.32999777793884,0.6633,0.7355838418006897,0.9700292944908142
1,"ADAM,0.0009,WD=0.0001",False,False,False,False,39.07400071620941,51.579999923706055,0.5158,1.6633721590042114,1.334336280822754
2,"ADAM,0.0009,WD=0.0001",False,False,False,False,55.16999959945679,57.840001583099365,0.5784,1.2441331148147583,1.1866658926010132
3,"ADAM,0.0009,WD=0.0001",False,False,False,False,59.807997941970825,60.97000241279602,0.6097,1.1239447593688965,1.0969406366348267
4,"ADAM,0.0009,WD=0.0001",False,False,False,False,62.66599893569946,62.92999982833862,0.6293,1.0473631620407104,1.0430293083190918
5,"ADAM,0.0009,WD=0.0001",False,False,False,False,65.48200249671936,64.77000117301941,0.6477,0.9796334505081177,0.9903714060783386
6,"ADAM,0.0009,WD=0.0001",False,False,False,False,67.95200109481812,65.52000045776367,0.6552,0.9081275463104248,0.9694092273712158
7,"ADAM,0.0009,WD=0.0001",False,False,False,False,70.03399729728699,67.84999966621399,0.6785,0.8496422171592712,0.9132129549980164
8,"ADAM,0.0009,WD=0.0001",False,False,False,False,71.82999849319458,68.30999851226807,0.6831,0.7982375621795654,0.9072263836860657
9,"ADAM,0.0009,WD=0.0001",False,False,False,False,73.88799786567688,69.55999732017517,0.6956,0.7453733086585999,0.8799498081207275
10,"ADAM,0.0009,WD=0.0001",False,False,False,False,75.36399960517883,69.5900022983551,0.6959,0.7036287784576416,0.8676174283027649
11,"ADAM,0.0009,WD=0.0001",False,False,False,False,76.92800164222717,70.49000263214111,0.7049,0.6590327620506287,0.8504865765571594
12,"ADAM,0.0009,WD=0.0001",False,False,False,False,78.51999998092651,70.24999856948853,0.7025,0.6155563592910767,0.8706881999969482
13,"ADAM,0.0009,WD=0.0001",False,False,False,False,79.6779990196228,70.46999931335449,0.7047,0.5774880647659302,0.874908983707428
14,"ADAM,0.0009,WD=0.0001",False,False,False,False,80.70799708366394,71.1899995803833,0.7119000000000001,0.5444345474243164,0.8655154705047607
15,"ADAM,0.0009,WD=0.0001",False,False,False,False,82.31199979782104,70.56000232696533,0.7056,0.5061790943145752,0.8822702169418335
