EPOCHS;OPTIM;RESIDUAL;AUGMENTED;DROPOUT;BATCH_NORM;ACC_TRAIN;ACC_TEST;TEST_F1;ERROR_TRAIN;ERROR_TEST
11;ADAM,0.0009,WD=0.0001;False;False;0.1;False;75.6060004234314;67.1500027179718;0.6715;0.6932624578475952;0.9568794369697571
12;ADAM,0.0009,WD=0.0001;False;False;0.1;False;76.7799973487854;66.8500006198883;0.6685;0.6546041965484619;0.9647052884101868
13;ADAM,0.0009,WD=0.0001;False;False;0.1;False;78.40800285339355;67.10000038146973;671;0.6171549558639526;0.9662429094314575
14;ADAM,0.0009,WD=0.0001;False;False;0.1;False;79.4659972190857;68.83999705314636;0.6884;0.5852097272872925;0.9247133135795593
15;ADAM,0.0009,WD=0.0001;False;False;0.1;False;80.53200244903564;69.59999799728394;696;0.5537987947463989;0.9169377684593201
1;ADAM,0.0009,WD=0.0001;False;False;0.2;False;37.988001108169556;47.31999933719635;0.4732;1.6885592937469482;1.4319003820419312
2;ADAM,0.0009,WD=0.0001;False;False;0.2;False;52.521997690200806;55.51999807357788;0.5552;1.3117234706878662;1.235356330871582
3;ADAM,0.0009,WD=0.0001;False;False;0.2;False;58.56199860572815;59.369999170303345;0.5937;1.1585465669631958;1.1432037353515625
4;ADAM,0.0009,WD=0.0001;False;False;0.2;False;62.43000030517578;62.33000159263611;0.6233;1.0596420764923096;1.0688079595565796
5;ADAM,0.0009,WD=0.0001;False;False;0.2;False;65.7039999961853;64.86999988555908;0.6487;0.9719802737236023;0.9983936548233032
6;ADAM,0.0009,WD=0.0001;False;False;0.2;False;67.9319977760315;65.93000292778015;0.6593;0.910578191280365;0.9640345573425293
7;ADAM,0.0009,WD=0.0001;False;False;0.2;False;70.2180027961731;66.76999926567078;0.6677;0.84796142578125;0.9381488561630249
8;ADAM,0.0009,WD=0.0001;False;False;0.2;False;71.8999981880188;65.36999940872192;0.6537;0.799492597579956;0.9824617505073547
9;ADAM,0.0009,WD=0.0001;False;False;0.2;False;73.25999736785889;68.18000078201294;0.6818;0.7562967538833618;0.9108250141143799
