EPOCHS,OPTIM,RESIDUAL,AUGMENTED,DROPOUT,BATCH_NORM,ACC_TRAIN,ACC_TEST,TEST_F1,ERROR_TRAIN,ERROR_TEST
14,"ADAM,0.0008,WD=0.0001",False,False,True,True,83.25999975204468,72.36999869346619,0.7237,0.4819195568561554,0.8535674214363098
15,"ADAM,0.0008,WD=0.0001",False,False,True,True,84.58399772644043,71.52000069618225,0.7152,0.4406435489654541,0.893726110458374
1,"ADAM,0.0008,WD=0.0001",False,False,True,False,38.058000802993774,49.73999857902527,0.4974,1.687013864517212,1.3975234031677246
2,"ADAM,0.0008,WD=0.0001",False,False,True,False,55.29400110244751,58.85000228881836,0.5885,1.2478214502334595,1.1479113101959229
3,"ADAM,0.0008,WD=0.0001",False,False,True,False,60.48799753189087,60.7200026512146,0.6072,1.110363483428955,1.098892092704773
4,"ADAM,0.0008,WD=0.0001",False,False,True,False,64.10199999809265,62.150001525878906,0.6215,1.0171537399291992,1.0627188682556152
5,"ADAM,0.0008,WD=0.0001",False,False,True,False,66.23799800872803,64.24999833106995,0.6425,0.9482602477073669,1.0186635255813599
6,"ADAM,0.0008,WD=0.0001",False,False,True,False,68.60799789428711,66.839998960495,0.6684,0.8940622806549072,0.9583788514137268
7,"ADAM,0.0008,WD=0.0001",False,False,True,False,70.26399970054626,66.76999926567078,0.6677,0.8499475121498108,0.951180636882782
8,"ADAM,0.0008,WD=0.0001",False,False,True,False,71.80600166320801,68.26000213623047,0.6826,0.8048270344734192,0.914680004119873
9,"ADAM,0.0008,WD=0.0001",False,False,True,False,73.51599931716919,67.65999794006348,0.6766,0.758142352104187,0.9378548264503479
10,"ADAM,0.0008,WD=0.0001",False,False,True,False,75.19000172615051,68.58000159263611,0.6858,0.7129782438278198,0.8988056778907776
11,"ADAM,0.0008,WD=0.0001",False,False,True,False,76.16599798202515,70.08000016212463,0.7008,0.6778054237365723,0.8840793371200562
12,"ADAM,0.0008,WD=0.0001",False,False,True,False,78.25599908828735,70.56000232696533,0.7056,0.6289508938789368,0.8589187860488892
13,"ADAM,0.0008,WD=0.0001",False,False,True,False,79.2360007762909,70.06999850273132,0.7007,0.5973829030990601,0.8917391300201416
14,"ADAM,0.0008,WD=0.0001",False,False,True,False,80.64000010490417,69.2799985408783,0.6928,0.558074414730072,0.9294710755348206
15,"ADAM,0.0008,WD=0.0001",False,False,True,False,81.78399801254272,69.90000009536743,0.699,0.5267511010169983,0.9067188501358032
1,"ADAM,0.0008,WD=0.0001",False,True,False,True,26.31799876689911,37.59999871253967,0.376,2.005258560180664,1.7442033290863037
2,"ADAM,0.0008,WD=0.0001",False,True,False,True,35.37600040435791,43.790000677108765,0.4379,1.7725896835327148,1.5673866271972656
3,"ADAM,0.0008,WD=0.0001",False,True,False,True,37.79799938201904,42.44000017642975,0.4244,1.7062222957611084,1.5906566381454468
4,"ADAM,0.0008,WD=0.0001",False,True,False,True,39.84200060367584,45.750001072883606,0.4575,1.6594018936157227,1.5113587379455566
5,"ADAM,0.0008,WD=0.0001",False,True,False,True,40.82599878311157,50.22000074386597,0.5022,1.6284797191619873,1.4110281467437744
6,"ADAM,0.0008,WD=0.0001",False,True,False,True,41.916000843048096,48.28999936580658,0.4829,1.6037110090255737,1.4532427787780762
7,"ADAM,0.0008,WD=0.0001",False,True,False,True,43.40600073337555,51.87000036239624,0.5187,1.5663868188858032,1.3550724983215332
8,"ADAM,0.0008,WD=0.0001",False,True,False,True,43.893998861312866,49.93999898433685,0.4994,1.5497591495513916,1.396794319152832
9,"ADAM,0.0008,WD=0.0001",False,True,False,True,44.79399919509888,51.44000053405762,0.5144,1.5332523584365845,1.3495612144470215
10,"ADAM,0.0008,WD=0.0001",False,True,False,True,45.10599970817566,50.679999589920044,0.5068,1.5162672996520996,1.3738906383514404
11,"ADAM,0.0008,WD=0.0001",False,True,False,True,45.763999223709106,50.33000111579895,0.5033,1.5056579113006592,1.3848882913589478
12,"ADAM,0.0008,WD=0.0001",False,True,False,True,46.018001437187195,51.340001821517944,0.5134,1.4957377910614014,1.378473162651062
13,"ADAM,0.0008,WD=0.0001",False,True,False,True,46.60800099372864,51.990002393722534,0.5199,1.4815762042999268,1.3405959606170654
14,"ADAM,0.0008,WD=0.0001",False,True,False,True,47.00599908828735,53.57999801635742,0.5358,1.4710042476654053,1.2974203824996948
15,"ADAM,0.0008,WD=0.0001",False,True,False,True,47.36199975013733,51.38999819755554,0.5139,1.462859869003296,1.3369073867797852
1,"ADAM,0.0008,WD=0.0001",False,True,False,False,24.96200054883957,34.8800003528595,0.3488,2.011012315750122,1.7714401483535767
2,"ADAM,0.0008,WD=0.0001",False,True,False,False,33.278000354766846,41.040000319480896,0.4104,1.812098741531372,1.6468510627746582
3,"ADAM,0.0008,WD=0.0001",False,True,False,False,36.78799867630005,43.99999976158142,0.44,1.733317494392395,1.5369648933410645
4,"ADAM,0.0008,WD=0.0001",False,True,False,False,38.99399936199188,45.410001277923584,0.45409999999999995,1.675878882408142,1.4907963275909424
5,"ADAM,0.0008,WD=0.0001",False,True,False,False,41.1300003528595,49.43999946117401,0.4944,1.6253784894943237,1.4013352394104004
6,"ADAM,0.0008,WD=0.0001",False,True,False,False,42.357999086380005,45.95000147819519,0.4595,1.592160940170288,1.490874171257019
7,"ADAM,0.0008,WD=0.0001",False,True,False,False,43.62399876117706,45.159998536109924,0.4516,1.5508768558502197,1.5308674573898315
8,"ADAM,0.0008,WD=0.0001",False,True,False,False,45.08199989795685,53.07999849319458,0.5308,1.5218217372894287,1.3159641027450562
9,"ADAM,0.0008,WD=0.0001",False,True,False,False,45.81399857997894,52.56999731063843,0.5257,1.5038024187088013,1.3148608207702637
10,"ADAM,0.0008,WD=0.0001",False,True,False,False,46.3699996471405,51.05000138282776,0.5105,1.4884092807769775,1.3578715324401855
11,"ADAM,0.0008,WD=0.0001",False,True,False,False,46.73199951648712,51.71999931335449,0.5172,1.4751434326171875,1.327000379562378
12,"ADAM,0.0008,WD=0.0001",False,True,False,False,47.34199941158295,50.940001010894775,0.5094,1.4628905057907104,1.360479474067688
13,"ADAM,0.0008,WD=0.0001",False,True,False,False,47.905999422073364,50.620001554489136,0.5062,1.4470388889312744,1.3539408445358276
14,"ADAM,0.0008,WD=0.0001",False,True,False,False,48.274001479148865,54.29999828338623,0.543,1.4363300800323486,1.262557864189148
15,"ADAM,0.0008,WD=0.0001",False,True,False,False,48.63399863243103,54.75999712944031,0.5476,1.4283325672149658,1.2519689798355103
1,"ADAM,0.0008,WD=0.0001",False,True,True,True,26.548001170158386,41.370001435279846,0.4137,2.0129940509796143,1.646787166595459
2,"ADAM,0.0008,WD=0.0001",False,True,True,True,35.4200005531311,39.649999141693115,0.3965,1.7732281684875488,1.657536268234253
3,"ADAM,0.0008,WD=0.0001",False,True,True,True,37.950000166893005,46.32000029087067,0.4632,1.7049062252044678,1.500049114227295
4,"ADAM,0.0008,WD=0.0001",False,True,True,True,39.5359992980957,47.00999855995178,0.4701,1.6627099514007568,1.470404028892517
5,"ADAM,0.0008,WD=0.0001",False,True,True,True,41.27799868583679,49.82999861240387,0.4983,1.6305642127990723,1.3891812562942505
6,"ADAM,0.0008,WD=0.0001",False,True,True,True,42.493999004364014,48.46000075340271,0.4846,1.5938302278518677,1.436915397644043
7,"ADAM,0.0008,WD=0.0001",False,True,True,True,43.362000584602356,49.25999939441681,0.4926,1.5680934190750122,1.4145740270614624
8,"ADAM,0.0008,WD=0.0001",False,True,True,True,44.223999977111816,51.579999923706055,0.5158,1.5509895086288452,1.3519351482391357
9,"ADAM,0.0008,WD=0.0001",False,True,True,True,44.93800103664398,48.85999858379364,0.4886,1.531545639038086,1.4425687789916992
10,"ADAM,0.0008,WD=0.0001",False,True,True,True,45.37400007247925,51.249998807907104,0.5125,1.515116572380066,1.3540129661560059
11,"ADAM,0.0008,WD=0.0001",False,True,True,True,46.191999316215515,52.640002965927124,0.5264,1.4981122016906738,1.3317039012908936
12,"ADAM,0.0008,WD=0.0001",False,True,True,True,46.355998516082764,49.88999962806702,0.4989,1.4923319816589355,1.3870071172714233
13,"ADAM,0.0008,WD=0.0001",False,True,True,True,46.63600027561188,47.8300005197525,0.4783,1.4844852685928345,1.463120698928833
14,"ADAM,0.0008,WD=0.0001",False,True,True,True,47.251999378204346,52.05000042915344,0.5205,1.4712806940078735,1.3435068130493164
15,"ADAM,0.0008,WD=0.0001",False,True,True,True,47.571998834609985,53.57000231742859,0.5357,1.4639226198196411,1.293157935142517
1,"ADAM,0.0008,WD=0.0001",False,True,True,False,27.46799886226654,39.30999934673309,0.3931,1.971388339996338,1.6903537511825562
2,"ADAM,0.0008,WD=0.0001",False,True,True,False,35.830000042915344,41.62000119686127,0.4162,1.7614617347717285,1.6390610933303833
3,"ADAM,0.0008,WD=0.0001",False,True,True,False,38.71200084686279,46.41000032424927,0.4641,1.6872351169586182,1.4806413650512695
4,"ADAM,0.0008,WD=0.0001",False,True,True,False,40.67800045013428,45.19999921321869,0.452,1.642329454421997,1.527570366859436
5,"ADAM,0.0008,WD=0.0001",False,True,True,False,41.79199934005737,48.739999532699585,0.4874,1.607240915298462,1.4403518438339233
6,"ADAM,0.0008,WD=0.0001",False,True,True,False,43.195998668670654,46.639999747276306,0.4664,1.5739784240722656,1.4806852340698242
7,"ADAM,0.0008,WD=0.0001",False,True,True,False,43.974000215530396,45.4800009727478,0.4548,1.5516618490219116,1.4650551080703735
8,"ADAM,0.0008,WD=0.0001",False,True,True,False,44.811999797821045,52.42000222206116,0.5242,1.5301238298416138,1.3295648097991943
9,"ADAM,0.0008,WD=0.0001",False,True,True,False,45.458000898361206,53.29999923706055,0.533,1.5113024711608887,1.2997725009918213
10,"ADAM,0.0008,WD=0.0001",False,True,True,False,46.0999995470047,53.75000238418579,0.5375,1.4981452226638794,1.2978339195251465
11,"ADAM,0.0008,WD=0.0001",False,True,True,False,46.57999873161316,51.30000114440918,0.513,1.4843765497207642,1.3734049797058105
12,"ADAM,0.0008,WD=0.0001",False,True,True,False,46.95799946784973,53.39999794960022,0.534,1.4713525772094727,1.3101898431777954
13,"ADAM,0.0008,WD=0.0001",False,True,True,False,47.505998611450195,49.43999946117401,0.4944,1.4593340158462524,1.4046956300735474
14,"ADAM,0.0008,WD=0.0001",False,True,True,False,47.54599928855896,53.1000018119812,0.531,1.4502304792404175,1.3040575981140137
15,"ADAM,0.0008,WD=0.0001",False,True,True,False,48.14600050449371,53.17999720573425,0.5318,1.4327013492584229,1.3054389953613281
1,"ADAM,0.0008,WD=0.0001",True,False,False,True,43.233999609947205,55.76000213623047,0.5576,1.5714868307113647,1.2310835123062134
2,"ADAM,0.0008,WD=0.0001",True,False,False,True,58.476001024246216,60.79999804496765,0.608,1.1633301973342896,1.1028050184249878
3,"ADAM,0.0008,WD=0.0001",True,False,False,True,63.120001554489136,62.81999945640564,0.6282,1.0445797443389893,1.0412981510162354
4,"ADAM,0.0008,WD=0.0001",True,False,False,True,66.21800065040588,66.56000018119812,0.6656,0.9551262855529785,0.9600650668144226
5,"ADAM,0.0008,WD=0.0001",True,False,False,True,69.13800239562988,67.47999787330627,0.6748,0.8778683543205261,0.9295319318771362
6,"ADAM,0.0008,WD=0.0001",True,False,False,True,71.53400182723999,67.54000186920166,0.6754,0.8092049360275269,0.9206545352935791
7,"ADAM,0.0008,WD=0.0001",True,False,False,True,73.70399832725525,68.62000226974487,0.6862,0.7474318146705627,0.9036161303520203
8,"ADAM,0.0008,WD=0.0001",True,False,False,True,76.04399919509888,70.62000036239624,0.7062,0.6864946484565735,0.8506096601486206
9,"ADAM,0.0008,WD=0.0001",True,False,False,True,78.53800058364868,70.81000208854675,0.7081,0.6177935600280762,0.8515641689300537
10,"ADAM,0.0008,WD=0.0001",True,False,False,True,80.41599988937378,70.73000073432922,0.7073,0.5630648136138916,0.8709848523139954
11,"ADAM,0.0008,WD=0.0001",True,False,False,True,82.78200030326843,71.42000198364258,0.7142,0.5015560388565063,0.8695846796035767
12,"ADAM,0.0008,WD=0.0001",True,False,False,True,84.43400263786316,71.60000205039978,0.7160000000000001,0.45394814014434814,0.8812748193740845
13,"ADAM,0.0008,WD=0.0001",True,False,False,True,85.8739972114563,71.89000248908997,0.7189000000000001,0.40701228380203247,0.9078414440155029
14,"ADAM,0.0008,WD=0.0001",True,False,False,True,87.8600001335144,71.81000113487244,0.7181,0.35953617095947266,0.9237788319587708
15,"ADAM,0.0008,WD=0.0001",True,False,False,True,89.27000164985657,71.4900016784668,0.7149,0.3136127293109894,0.968611478805542
1,"ADAM,0.0008,WD=0.0001",True,False,False,False,39.87799882888794,51.60999894142151,0.5161,1.649362325668335,1.3320673704147339
2,"ADAM,0.0008,WD=0.0001",True,False,False,False,53.25999855995178,55.12999892234802,0.5513,1.2942126989364624,1.2427102327346802
3,"ADAM,0.0008,WD=0.0001",True,False,False,False,57.92999863624573,59.90999937057495,0.5991,1.1824859380722046,1.132739543914795
4,"ADAM,0.0008,WD=0.0001",True,False,False,False,61.559998989105225,62.88999915122986,0.6289,1.0772091150283813,1.0615980625152588
5,"ADAM,0.0008,WD=0.0001",True,False,False,False,64.67400193214417,63.55999708175659,0.6356,0.9946070909500122,1.0357348918914795
6,"ADAM,0.0008,WD=0.0001",True,False,False,False,68.03399920463562,66.08999967575073,0.6609,0.9057635068893433,0.9638260006904602
7,"ADAM,0.0008,WD=0.0001",True,False,False,False,70.62399983406067,68.80999803543091,0.6881,0.8288490772247314,0.9068050384521484
8,"ADAM,0.0008,WD=0.0001",True,False,False,False,73.48999977111816,68.83000135421753,0.6883,0.7539898157119751,0.9243646264076233
9,"ADAM,0.0008,WD=0.0001",True,False,False,False,76.02599859237671,70.24000287055969,0.7024,0.680035412311554,0.8675583600997925
10,"ADAM,0.0008,WD=0.0001",True,False,False,False,78.6080002784729,70.63000202178955,0.7063,0.611003577709198,0.8772495985031128
11,"ADAM,0.0008,WD=0.0001",True,False,False,False,80.47199845314026,71.41000032424927,0.7141,0.5554496645927429,0.8661372661590576
12,"ADAM,0.0008,WD=0.0001",True,False,False,False,82.59999752044678,72.53999710083008,0.7254,0.5008938312530518,0.837251603603363
13,"ADAM,0.0008,WD=0.0001",True,False,False,False,84.67599749565125,72.72999882698059,0.7273,0.44279053807258606,0.8524428606033325
14,"ADAM,0.0008,WD=0.0001",True,False,False,False,86.3860011100769,71.39999866485596,0.714,0.39848485589027405,0.937143087387085
15,"ADAM,0.0008,WD=0.0001",True,False,False,False,88.03600072860718,72.35000133514404,0.7235,0.3473759591579437,0.9177896976470947
1,"ADAM,0.0008,WD=0.0001",True,False,True,True,40.417999029159546,50.41000247001648,0.5041,1.6650664806365967,1.3493129014968872
2,"ADAM,0.0008,WD=0.0001",True,False,True,True,54.43800091743469,58.27000141143799,0.5827,1.2646350860595703,1.1693754196166992
3,"ADAM,0.0008,WD=0.0001",True,False,True,True,60.461997985839844,59.28000211715698,0.5928,1.1171036958694458,1.1544281244277954
4,"ADAM,0.0008,WD=0.0001",True,False,True,True,63.896000385284424,61.76000237464905,0.6176,1.0231996774673462,1.066178321838379
5,"ADAM,0.0008,WD=0.0001",True,False,True,True,66.52399897575378,65.71000218391418,0.6571,0.9535064697265625,0.9904196858406067
6,"ADAM,0.0008,WD=0.0001",True,False,True,True,68.7940001487732,67.76000261306763,0.6776,0.884655237197876,0.9385359883308411
7,"ADAM,0.0008,WD=0.0001",True,False,True,True,71.35999798774719,68.2099997997284,0.6821,0.8185883164405823,0.9260319471359253
8,"ADAM,0.0008,WD=0.0001",True,False,True,True,73.41600060462952,68.47000122070312,0.6847,0.7622765302658081,0.9179899096488953
9,"ADAM,0.0008,WD=0.0001",True,False,True,True,75.40799975395203,70.31000256538391,0.7031,0.7063327431678772,0.8638746738433838
10,"ADAM,0.0008,WD=0.0001",True,False,True,True,77.183997631073,69.52999830245972,0.6953,0.6511939167976379,0.9029110670089722
11,"ADAM,0.0008,WD=0.0001",True,False,True,True,79.02799844741821,71.53000235557556,0.7153,0.6054795980453491,0.8372554779052734
12,"ADAM,0.0008,WD=0.0001",True,False,True,True,80.58000206947327,71.43999934196472,0.7144,0.5622602701187134,0.8487725257873535
13,"ADAM,0.0008,WD=0.0001",True,False,True,True,82.18600153923035,72.07000255584717,0.7207,0.5157803893089294,0.8395531177520752
14,"ADAM,0.0008,WD=0.0001",True,False,True,True,83.87600183486938,71.71000242233276,0.7171,0.472439706325531,0.860735297203064
15,"ADAM,0.0008,WD=0.0001",True,False,True,True,85.19799709320068,72.10999727249146,0.7211,0.432728111743927,0.8620883822441101
1,"ADAM,0.0008,WD=0.0001",True,False,True,False,40.09599983692169,50.40000081062317,0.504,1.6494709253311157,1.3806185722351074
2,"ADAM,0.0008,WD=0.0001",True,False,True,False,54.38600182533264,56.55999779701233,0.5656,1.2752472162246704,1.2113637924194336
3,"ADAM,0.0008,WD=0.0001",True,False,True,False,59.9560022354126,61.28000020980835,0.6128,1.134535551071167,1.0916646718978882
4,"ADAM,0.0008,WD=0.0001",True,False,True,False,63.18399906158447,63.109999895095825,0.6311,1.0413261651992798,1.0431959629058838
5,"ADAM,0.0008,WD=0.0001",True,False,True,False,66.25999808311462,63.599997758865356,0.636,0.9618337154388428,1.0427721738815308
6,"ADAM,0.0008,WD=0.0001",True,False,True,False,68.62000226974487,66.1300003528595,0.6613,0.8944897055625916,0.966122031211853
7,"ADAM,0.0008,WD=0.0001",True,False,True,False,70.79799771308899,67.00999736785889,0.6701,0.8335489630699158,0.9415924549102783
8,"ADAM,0.0008,WD=0.0001",True,False,True,False,72.9200005531311,68.66999864578247,0.6867,0.7742040753364563,0.9003242254257202
9,"ADAM,0.0008,WD=0.0001",True,False,True,False,75.03399848937988,69.47000026702881,0.6947,0.7203049063682556,0.8826786279678345
10,"ADAM,0.0008,WD=0.0001",True,False,True,False,76.95800065994263,70.63999772071838,0.7064,0.6605068445205688,0.857669472694397
11,"ADAM,0.0008,WD=0.0001",True,False,True,False,78.74799966812134,70.8299994468689,0.7083,0.6091961860656738,0.8468005657196045
12,"ADAM,0.0008,WD=0.0001",True,False,True,False,80.82799911499023,70.89999914169312,0.709,0.5581658482551575,0.8662213683128357
13,"ADAM,0.0008,WD=0.0001",True,False,True,False,82.36600160598755,71.89000248908997,0.7189000000000001,0.5115110278129578,0.8523150682449341
14,"ADAM,0.0008,WD=0.0001",True,False,True,False,83.88400077819824,71.49999737739563,0.715,0.46766409277915955,0.8753243088722229
15,"ADAM,0.0008,WD=0.0001",True,False,True,False,85.31000018119812,71.42999768257141,0.7143,0.4259342551231384,0.8888661861419678
1,"ADAM,0.0008,WD=0.0001",True,True,False,True,29.377999901771545,41.29000008106232,0.41290000000000004,1.9488844871520996,1.6054983139038086
2,"ADAM,0.0008,WD=0.0001",True,True,False,True,37.32599914073944,43.309998512268066,0.4331,1.7238404750823975,1.5566048622131348
3,"ADAM,0.0008,WD=0.0001",True,True,False,True,39.024001359939575,45.64000070095062,0.4564,1.6743600368499756,1.5085316896438599
4,"ADAM,0.0008,WD=0.0001",True,True,False,True,40.880000591278076,47.00999855995178,0.4701,1.6308094263076782,1.482993721961975
5,"ADAM,0.0008,WD=0.0001",True,True,False,True,41.80800020694733,48.579999804496765,0.4858,1.6109282970428467,1.4455794095993042
6,"ADAM,0.0008,WD=0.0001",True,True,False,True,42.820000648498535,49.41999912261963,0.4942,1.5787607431411743,1.3883875608444214
7,"ADAM,0.0008,WD=0.0001",True,True,False,True,43.832001090049744,49.27999973297119,0.4928,1.5572614669799805,1.406715750694275
8,"ADAM,0.0008,WD=0.0001",True,True,False,True,44.70199942588806,49.27000105381012,0.4927,1.5332489013671875,1.4003872871398926
9,"ADAM,0.0008,WD=0.0001",True,True,False,True,45.73599994182587,51.08000040054321,0.5108,1.5082142353057861,1.3719958066940308
10,"ADAM,0.0008,WD=0.0001",True,True,False,True,46.29000127315521,51.85999870300293,0.5186,1.4914885759353638,1.3317146301269531
11,"ADAM,0.0008,WD=0.0001",True,True,False,True,46.93999886512756,51.42999887466431,0.5143,1.4697972536087036,1.3402574062347412
12,"ADAM,0.0008,WD=0.0001",True,True,False,True,47.40000069141388,52.49999761581421,0.525,1.456994891166687,1.323960781097412
13,"ADAM,0.0008,WD=0.0001",True,True,False,True,48.53000044822693,54.030001163482666,0.5403,1.4385954141616821,1.2915958166122437
14,"ADAM,0.0008,WD=0.0001",True,True,False,True,48.62399995326996,51.980000734329224,0.5198,1.4281351566314697,1.324596881866455
15,"ADAM,0.0008,WD=0.0001",True,True,False,True,49.05000030994415,52.46000289916992,0.5246,1.4187086820602417,1.3385792970657349
1,"ADAM,0.0008,WD=0.0001",True,True,False,False,29.221999645233154,41.47000014781952,0.41469999999999996,1.9405608177185059,1.6170907020568848
2,"ADAM,0.0008,WD=0.0001",True,True,False,False,36.67599856853485,45.660001039505005,0.4566,1.7331249713897705,1.5064219236373901
3,"ADAM,0.0008,WD=0.0001",True,True,False,False,39.97200131416321,46.86000049114227,0.4686,1.655556321144104,1.4839588403701782
4,"ADAM,0.0008,WD=0.0001",True,True,False,False,42.486000061035156,48.750001192092896,0.4875,1.5950826406478882,1.4169574975967407
5,"ADAM,0.0008,WD=0.0001",True,True,False,False,43.79200041294098,50.940001010894775,0.5094,1.5589501857757568,1.3795990943908691
6,"ADAM,0.0008,WD=0.0001",True,True,False,False,44.905999302864075,52.149999141693115,0.5215,1.5330497026443481,1.3387101888656616
7,"ADAM,0.0008,WD=0.0001",True,True,False,False,45.69000005722046,54.180002212524414,0.5418,1.5003688335418701,1.2815228700637817
8,"ADAM,0.0008,WD=0.0001",True,True,False,False,46.95200026035309,52.81999707221985,0.5282,1.473102331161499,1.3283779621124268
