EPOCHS;OPTIM;RESIDUAL;AUGMENTED;DROPOUT;BATCH_NORM;ACC_TRAIN;ACC_TEST;TEST_F1;ERROR_TRAIN;ERROR_TEST
2;ADAM,0.0009,WD=0.0001;True;False;0.9;True;55.456000566482544;57.109999656677246;0.5711;1.2493371963500977;1.197034239768982
3;ADAM,0.0009,WD=0.0001;True;False;0.9;True;61.66800260543823;63.55000138282776;0.6355;1.0800907611846924;1.0398098230361938
4;ADAM,0.0009,WD=0.0001;True;False;0.9;True;65.20799994468689;65.2400016784668;0.6524;0.9789003729820251;0.9934133887290955
5;ADAM,0.0009,WD=0.0001;True;False;0.9;True;68.55000257492065;66.99000000953674;0.6699;0.8935356736183167;0.9431542754173279
6;ADAM,0.0009,WD=0.0001;True;False;0.9;True;71.17599844932556;67.65000224113464;0.6765;0.8191109895706177;0.9270168542861938
7;ADAM,0.0009,WD=0.0001;True;False;0.9;True;73.3460009098053;68.77999901771545;0.6878;0.7590290307998657;0.9014884829521179
8;ADAM,0.0009,WD=0.0001;True;False;0.9;True;74.93199706077576;69.49999928474426;695;0.7094847559928894;0.884671688079834
9;ADAM,0.0009,WD=0.0001;True;False;0.9;True;77.09199786186218;68.99999976158142;0.69;0.6521135568618774;0.9194552898406982
10;ADAM,0.0009,WD=0.0001;True;False;0.9;True;78.74600291252136;68.62000226974487;0.6862;0.6141559481620789;0.9298476576805115
11;ADAM,0.0009,WD=0.0001;True;False;0.9;True;80.46799898147583;69.7700023651123;0.6977;0.5587790012359619;0.9107080101966858
12;ADAM,0.0009,WD=0.0001;True;False;0.9;True;81.71799778938293;70.8299994468689;0.7083;0.5208800435066223;0.8837571740150452
13;ADAM,0.0009,WD=0.0001;True;False;0.9;True;83.31999778747559;69.90000009536743;699;0.47809654474258423;0.935164213180542
14;ADAM,0.0009,WD=0.0001;True;False;0.9;True;85.00199913978577;69.7700023651123;0.6977;0.4364701509475708;0.950588047504425
15;ADAM,0.0009,WD=0.0001;True;False;0.9;True;86.31799817085266;70.59999704360962;706;0.39706429839134216;0.9442185759544373
