EPOCHS,OPTIM,RESIDUAL,AUGMENTED,DROPOUT,BATCH_NORM,ACC_TRAIN,ACC_TEST,TEST_F1,ERROR_TRAIN,ERROR_TEST
6,"ADAM,0.0009,WD=0.0001",False,False,0,False,71.56000137329102,68.68000030517578,0.6868,0.8066551685333252,0.8961042761802673
7,"ADAM,0.0009,WD=0.0001",False,False,0,False,73.5040009021759,69.55999732017517,0.6956,0.7534497976303101,0.8690939545631409
8,"ADAM,0.0009,WD=0.0001",False,False,0,False,75.69800019264221,69.62000131607056,0.6962,0.6993552446365356,0.8702700138092041
9,"ADAM,0.0009,WD=0.0001",False,False,0,False,77.46000289916992,70.92999815940857,0.7093,0.6428505778312683,0.8433650732040405
10,"ADAM,0.0009,WD=0.0001",False,False,0,False,79.20399904251099,70.59999704360962,0.706,0.5954451560974121,0.8640299439430237
11,"ADAM,0.0009,WD=0.0001",False,False,0,False,80.77999949455261,71.42999768257141,0.7143,0.551896333694458,0.839985728263855
12,"ADAM,0.0009,WD=0.0001",False,False,0,False,82.52599835395813,71.11999988555908,0.7112,0.5023665428161621,0.8618797063827515
13,"ADAM,0.0009,WD=0.0001",False,False,0,False,84.2960000038147,71.24000191688538,0.7124,0.4557759761810303,0.8623471260070801
14,"ADAM,0.0009,WD=0.0001",False,False,0,False,85.67399978637695,71.82999849319458,0.7183,0.4162766635417938,0.9037817120552063
15,"ADAM,0.0009,WD=0.0001",False,False,0,False,87.22599744796753,71.069997549057,0.7106999999999999,0.36868909001350403,0.9091663360595703
1,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,40.49600064754486,53.780001401901245,0.5378,1.6341352462768555,1.291750192642212
2,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,56.21200203895569,60.339999198913574,0.6034,1.2178417444229126,1.1149989366531372
3,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,61.8179976940155,61.900001764297485,0.619,1.0749770402908325,1.0715309381484985
4,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,64.75800275802612,62.72000074386597,0.6272,0.9940625429153442,1.053288459777832
5,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,67.4019992351532,66.18000268936157,0.6618,0.9264224171638489,0.9647451639175415
6,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,69.22199726104736,64.88000154495239,0.6488,0.8714801669120789,1.0088591575622559
7,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,71.424001455307,68.4499979019165,0.6845,0.8132638335227966,0.8988562226295471
8,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,72.75400161743164,69.58000063896179,0.6958,0.7722010016441345,0.8756172060966492
9,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,74.38200116157532,69.8199987411499,0.6982,0.7346395254135132,0.8729237914085388
10,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,75.41800141334534,69.83000040054321,0.6983,0.7004871368408203,0.8571107387542725
11,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,76.87199711799622,71.09000086784363,0.7109,0.6642547845840454,0.8316248059272766
12,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,77.88400053977966,70.55000066757202,0.7055,0.6319668292999268,0.8702449202537537
13,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,79.1700005531311,70.85000276565552,0.7085,0.5980075597763062,0.8607704639434814
14,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,79.81600165367126,70.53999900817871,0.7054,0.5761498212814331,0.8710175156593323
15,"ADAM,0.0009,WD=0.0001",False,False,0.3,True,81.08800053596497,71.8500018119812,0.7185,0.5381226539611816,0.8417921662330627
1,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,36.84400022029877,50.40000081062317,0.504,1.7209546566009521,1.3640366792678833
2,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,52.79800295829773,55.33999800682068,0.5534,1.304732322692871,1.2363139390945435
3,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,58.05000066757202,58.37000012397766,0.5837,1.1740875244140625,1.1534618139266968
4,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,61.85200214385986,61.10000014305115,0.611,1.0686309337615967,1.0797526836395264
5,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,64.39200043678284,62.41999864578247,0.6242,1.0045442581176758,1.04584538936615
6,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,66.32800102233887,64.80000019073486,0.648,0.9482094049453735,0.999381959438324
7,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,68.1119978427887,64.42999839782715,0.6443,0.9036426544189453,0.9967953562736511
8,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,69.47799921035767,66.62999987602234,0.6663,0.861035168170929,0.9422665238380432
9,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,71.0860013961792,67.43999719619751,0.6744,0.8187451958656311,0.9530393481254578
10,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,72.325998544693,66.71000123023987,0.6671,0.7852091193199158,0.9422882199287415
11,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,73.82199764251709,68.02999973297119,0.6803,0.7474499940872192,0.9216962456703186
12,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,74.74600076675415,67.96000003814697,0.6796,0.7175806760787964,0.9089348316192627
13,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,75.94599723815918,68.01999807357788,0.6802,0.6882617473602295,0.9481934905052185
14,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,76.99599862098694,68.94999742507935,0.6895,0.6578590869903564,0.8961294293403625
15,"ADAM,0.0009,WD=0.0001",False,False,0.3,False,77.63400077819824,68.65000128746033,0.6865,0.6365232467651367,0.9277750253677368
